GREasting,GRNorthing,NumberofVehicles,Time,1st_Road,Road_Surface,LightingConditions,WeatherConditions,TypeofVehicle,CasualtyClass,Sex,Age,Severity
1237,879,2,740,43,3,2,1,0,0,0,43,2
263,170,2,1315,50,0,5,1,0,0,1,25,2
1070,751,1,1510,51,3,5,7,14,2,0,55,2
815,823,1,45,51,3,2,1,0,0,0,28,2
1550,1414,1,543,0,2,0,7,13,0,1,23,1
843,290,4,520,51,1,2,1,0,0,1,32,2
723,688,1,921,2,3,5,1,0,1,0,16,2
397,139,2,1323,51,3,5,5,0,2,0,32,2
397,139,2,1323,51,3,5,5,0,2,1,38,2
790,491,2,1449,51,0,5,1,0,0,1,32,2
790,491,2,1449,51,0,5,1,0,2,1,50,2
790,491,2,1449,51,0,5,1,0,2,0,43,2
790,491,2,1449,51,0,5,1,0,2,0,36,2
1519,1525,3,1630,0,0,0,1,0,0,0,29,2
864,699,2,1445,51,0,5,1,6,1,1,24,2
1357,1155,2,1650,51,0,2,1,0,0,1,30,2
548,332,1,1705,15,0,2,1,0,1,1,40,1
1020,182,2,1742,51,0,2,1,0,0,1,50,2
80,945,2,1813,51,0,1,1,0,0,1,51,2
1345,873,2,1850,13,3,2,3,0,0,1,67,2
945,1391,2,1910,5,0,2,1,0,0,1,30,2
925,1276,3,2320,51,3,4,1,0,0,1,22,2
685,1011,2,2330,51,0,1,1,0,2,1,28,2
685,1011,2,2330,51,0,1,1,0,2,1,25,2
695,674,2,152,2,0,2,1,0,2,1,25,2
695,674,2,152,2,0,2,1,0,2,1,25,2
281,336,2,1021,2,3,5,1,0,2,1,20,2
281,336,2,1021,2,3,5,1,0,2,1,24,2
281,336,2,1021,2,3,5,1,0,0,1,20,2
1107,1173,1,1800,51,2,2,7,0,1,0,45,2
482,59,2,1827,19,3,2,1,0,0,1,37,2
482,59,2,1827,19,3,2,1,0,2,1,34,2
482,59,2,1827,19,3,2,1,0,0,1,48,2
1182,232,2,1420,5,3,5,1,0,2,1,31,2
409,626,2,2038,51,0,1,1,0,0,1,20,2
324,44,2,852,49,0,5,1,0,0,0,33,2
1537,142,2,1148,26,3,5,1,9,0,1,33,2
925,375,2,855,5,0,5,1,0,0,0,18,2
925,375,2,855,5,0,5,1,0,2,0,24,2
1473,263,1,1450,14,3,5,1,14,1,0,80,1
868,821,2,1635,13,3,2,1,0,2,1,4,2
868,821,2,1635,13,3,2,1,0,0,0,21,2
1488,1557,2,1812,2,3,0,1,0,0,1,79,2
506,84,2,2000,19,3,2,3,13,0,1,58,2
388,1333,2,2020,7,3,2,5,11,0,0,57,2
820,297,2,300,19,3,2,1,9,0,1,40,1
1442,199,2,1320,51,0,5,1,0,2,0,67,2
209,1340,1,1500,51,0,5,1,0,1,1,31,1
1052,1347,1,1510,51,0,5,1,0,1,0,13,1
1052,1347,1,1510,51,0,5,1,0,1,0,13,1
1476,346,2,1550,14,0,2,1,0,0,0,39,2
545,204,2,1615,6,3,2,1,0,0,1,59,2
545,204,2,1615,6,3,2,1,0,2,0,57,2
1222,1349,1,1700,51,0,2,1,0,0,0,81,1
13,1491,2,1530,4,1,2,1,0,0,1,25,2
219,1433,2,1720,51,0,2,1,0,0,0,38,2
570,128,2,1840,19,3,2,1,0,0,0,45,2
780,816,1,1920,51,0,2,1,0,1,0,21,2
514,1231,1,36,51,3,2,5,0,0,1,18,2
1520,279,1,337,36,3,2,1,13,0,1,22,1
1520,279,1,337,36,3,2,1,13,2,1,18,1
1520,279,1,337,36,3,2,1,13,2,0,24,1
1407,36,2,500,49,0,2,1,0,0,1,24,1
100,488,1,1730,51,0,2,1,9,0,1,55,2
100,488,1,1730,51,0,2,1,9,1,1,53,2
673,1361,2,1034,7,0,5,1,0,0,1,46,2
241,33,4,2356,30,3,2,0,0,0,1,23,2
82,1442,2,837,51,0,5,1,11,0,1,36,1
293,97,2,1600,51,3,5,1,0,0,0,29,2
1043,367,1,1800,51,0,2,1,15,2,0,15,2
1417,103,1,1049,14,0,5,1,0,2,0,71,2
313,159,1,1110,31,3,5,0,0,1,0,32,2
121,600,2,1254,40,1,5,0,0,0,1,76,2
19,1470,1,1500,51,0,5,1,0,1,0,12,2
396,604,1,1856,51,3,2,1,0,1,1,21,2
1190,1026,1,2000,51,1,2,4,0,1,0,58,1
25,467,1,750,51,0,5,1,0,1,1,12,2
336,1073,2,1620,51,0,2,1,11,0,1,46,2
658,624,2,1655,51,0,2,1,14,2,1,7,2
1509,406,3,1806,10,3,2,1,0,0,1,49,2
1231,1132,2,2310,51,3,2,1,11,0,1,32,1
253,1206,2,715,17,0,2,0,0,2,1,26,2
484,651,2,1835,16,0,2,1,5,0,1,25,2
484,651,2,1835,16,0,2,1,0,0,0,32,2
580,486,2,730,51,1,2,1,0,0,1,51,2
228,547,1,857,6,3,5,1,13,1,0,78,2
1099,71,2,902,49,0,5,3,13,0,1,26,2
1192,95,3,925,48,3,5,1,0,0,1,36,2
1192,95,3,925,48,3,5,1,0,0,1,59,2
414,908,2,1245,17,3,5,1,11,0,1,57,2
1131,229,3,1535,51,0,5,1,0,0,1,40,1
1131,229,3,1535,51,0,5,1,0,0,0,36,2
1131,229,3,1535,51,0,5,1,0,2,0,8,2
1131,229,3,1535,51,0,5,1,0,2,0,7,2
1131,229,3,1535,51,0,5,1,0,2,1,10,2
974,748,2,1645,51,3,2,1,5,0,1,18,2
485,1167,1,1610,25,3,2,1,0,1,1,18,2
1176,1023,1,1823,51,3,2,5,0,1,0,47,2
1543,1526,2,2115,51,0,2,1,11,0,1,14,2
632,503,2,835,51,3,5,1,11,0,1,41,2
321,1396,1,1806,51,1,2,1,0,1,1,10,2
634,1045,1,820,51,1,2,1,0,1,0,23,1
719,317,1,840,51,1,5,1,2,1,1,10,2
153,948,2,1100,51,3,5,1,12,0,1,51,2
153,948,2,1100,51,3,5,1,12,2,0,77,2
1177,1021,3,1650,43,3,2,5,0,2,0,6,2
1177,1021,3,1650,43,3,2,5,0,2,0,5,2
1136,1098,2,2207,2,3,2,1,0,2,0,11,2
233,544,2,635,6,0,2,1,0,0,1,29,2
784,840,2,705,2,1,2,5,0,0,0,45,2
986,241,1,800,51,1,5,1,5,0,0,24,2
136,1063,1,840,51,0,1,1,0,1,1,37,2
375,1325,2,755,7,3,2,1,11,0,1,43,2
1215,770,1,900,51,1,5,3,0,1,0,10,2
1379,1179,1,954,51,0,5,1,14,2,0,71,2
261,508,2,1200,39,0,5,1,0,0,1,57,2
261,508,2,1200,39,0,5,1,0,0,0,52,1
358,1322,1,1210,7,3,5,1,0,1,1,13,1
1100,993,2,1625,2,0,2,1,0,0,1,36,2
1062,786,5,1518,51,0,5,1,0,1,1,10,1
714,612,2,1620,51,0,2,1,11,0,1,42,2
1074,961,2,1752,51,3,2,1,11,0,1,45,2
1295,1130,1,1755,51,3,2,1,14,2,1,64,1
1542,1530,1,2200,51,3,2,1,0,0,0,23,2
235,583,2,655,51,3,2,1,4,0,1,25,1
415,1424,2,1100,51,3,5,1,11,0,1,36,2
1468,253,2,1920,51,1,2,1,0,1,0,55,2
1286,937,1,2007,51,3,2,1,0,1,0,16,2
131,1426,1,1733,51,1,0,1,0,0,1,18,2
131,1426,1,1733,51,1,0,1,0,2,1,19,2
1555,933,1,1008,51,1,5,1,0,0,0,26,2
1555,933,1,1008,51,1,5,1,0,2,1,2,2
1210,405,2,1340,51,3,5,1,5,0,1,22,2
249,200,1,1600,8,3,2,1,0,1,0,13,1
249,200,1,1600,8,3,2,1,0,1,0,14,1
356,1422,2,1804,51,0,2,1,11,0,1,54,2
1103,753,2,1330,51,0,5,1,9,0,0,27,2
542,451,2,1759,8,3,2,1,11,0,1,42,2
1098,994,3,845,2,3,5,1,0,0,0,26,2
879,414,2,1620,51,0,2,1,13,0,1,35,2
934,394,2,2235,51,0,1,1,0,1,1,38,1
182,1358,1,1530,51,0,2,1,0,1,0,66,0
182,1358,1,1530,51,0,2,1,0,1,0,1,2
1316,239,2,1545,48,0,5,1,0,0,1,45,2
286,525,2,1700,39,0,2,1,0,2,1,19,1
1052,176,2,2030,51,3,2,1,9,0,1,19,1
890,614,1,710,51,3,2,1,8,1,0,37,2
334,361,2,930,51,0,5,1,0,0,1,79,1
368,366,2,1735,6,0,2,1,11,0,0,33,2
391,1398,1,835,25,3,5,1,0,0,0,53,2
384,1462,2,1300,25,0,5,1,0,0,0,20,2
974,705,2,1556,13,0,5,1,0,0,1,83,2
803,797,1,1624,25,0,2,1,15,2,0,35,2
803,797,1,1624,25,0,2,1,15,2,0,59,2
1522,251,1,1700,51,0,2,1,0,1,1,69,1
463,1168,1,1300,42,0,5,1,0,1,1,13,1
855,980,2,1555,51,3,1,1,11,0,0,46,2
1074,962,2,1621,51,3,2,1,0,2,0,42,2
1074,962,2,1621,51,3,2,1,0,0,1,38,2
878,118,1,1920,51,3,2,1,0,1,1,24,2
1556,1386,2,1433,0,0,5,1,0,0,1,36,2
1556,1386,2,1433,0,0,5,1,0,2,0,27,2
1368,589,2,1640,51,0,2,1,0,0,1,84,2
73,1263,2,1645,51,0,5,1,0,0,0,32,2
479,46,1,2345,51,0,2,1,0,0,0,52,2
1494,1070,1,1355,47,3,5,1,0,0,1,26,1
1494,1070,1,1355,47,3,5,1,0,2,0,24,2
1365,930,2,1454,12,0,5,5,15,0,1,42,2
473,376,2,1050,51,0,5,1,0,0,1,28,2
473,376,2,1050,51,0,5,1,13,0,1,57,2
234,562,1,1105,51,3,5,1,9,0,1,23,2
77,1467,1,1334,51,0,5,1,0,1,1,7,2
1033,485,3,2205,51,1,2,1,0,0,1,31,2
1033,485,3,2205,51,1,2,1,0,2,1,25,2
789,141,1,1610,51,3,5,1,9,1,0,18,1
538,450,2,1800,8,0,2,1,0,0,1,48,2
538,450,2,1800,8,0,2,1,0,2,0,31,2
1064,971,2,1955,2,0,2,1,0,0,1,56,2
1474,709,1,500,48,1,0,1,8,1,1,20,0
69,874,2,816,7,1,5,7,0,0,0,24,2
948,1234,2,1439,51,2,5,1,0,2,1,29,2
130,631,1,2215,39,3,2,1,0,1,1,36,2
1158,243,2,107,50,3,2,5,0,0,1,18,1
1158,243,2,107,50,3,2,5,0,2,1,18,1
335,1341,1,1120,7,3,5,4,0,1,0,16,2
1081,357,2,1125,11,3,5,1,0,0,0,28,2
1081,357,2,1125,11,3,5,1,0,2,1,23,2
1081,357,2,1125,11,3,5,1,0,2,0,64,2
1561,1099,2,1345,0,0,5,1,0,0,0,70,2
4,1506,2,1550,51,3,0,1,0,0,1,35,2
4,1506,2,1550,51,3,0,1,0,2,0,35,2
4,1506,2,1550,51,3,0,1,0,0,1,23,2
1019,157,1,1550,51,0,5,1,14,2,0,65,2
1013,1388,2,1345,51,0,5,1,0,0,1,21,2
875,308,2,1515,51,2,5,7,0,0,1,19,2
875,308,2,1515,51,2,5,7,0,2,1,21,2
467,1198,3,1935,51,3,2,5,4,0,1,23,2
45,813,2,2111,45,3,2,5,0,0,1,20,2
1147,1134,2,2320,51,3,2,1,9,0,1,34,1
92,1148,2,1400,51,3,5,5,1,0,1,27,2
