GREasting,GRNorthing,NumberofVehicles,Time,1st_Road,Road_Surface,LightingConditions,WeatherConditions,TypeofVehicle,CasualtyClass,Sex,Age,Severity
432701,434818,1,1215,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,21,Slight
442764,429691,2,1615,A656,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,19,Slight
442764,429691,2,1615,A656,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,44,Slight
442764,429691,2,1615,A656,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,6,Slight
442764,429691,2,1615,A656,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,9,Slight
442764,429691,2,1615,A656,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,49,Slight
433452,433781,1,1621,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,6,Slight
430449,431606,1,1724,M621,Dry,Darkness: Street lighting unknown,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,57,Serious
425215,437867,3,1255,A6120,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,54,Slight
435560,431300,1,650,M1,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,32,Slight
424127,428194,2,1100,A650,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle over 500cc,Driver or rider,Male,74,Slight
428492,433117,3,1445,B6154,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,57,Slight
430003,438656,1,1536,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,70,Slight
429156,430757,1,1550,U,Dry,Daylight: Street lights present,Fine without high winds,Taxi/Private hire car,Pedestrian,Male,6,Slight
432434,426187,2,1817,M62,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,30,Slight
436506,441867,2,851,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,70,Slight
427322,439260,2,1620,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,9,Slight
427322,439260,2,1620,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,70,Slight
419900,434092,4,1700,A647,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,39,Slight
433999,435142,2,1229,U,Dry,Daylight: Street lights present,Fine without high winds,Taxi/Private hire car,Vehicle or pillion passenger,Female,41,Slight
427763,431683,2,1500,A62,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,7,Slight
431141,433617,2,1536,A653,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,21,Slight
428666,425374,2,1900,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,25,Slight
425632,438730,1,1102,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,15,Serious
432605,433922,1,1830,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Pedestrian,Male,54,Slight
426569,427289,2,2120,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,26,Slight
426569,427289,2,2120,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,60,Slight
430083,431222,2,2342,U,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Pedal cycle,Driver or rider,Male,24,Slight
429832,438889,1,2343,A6120,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,12,Slight
430680,434569,2,1313,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,49,Slight
430275,433407,1,1600,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Pedestrian,Female,45,Slight
427156,437353,3,1625,A660,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,56,Slight
433446,434059,2,2145,A64,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,26,Slight
430788,434777,2,1454,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,24,Slight
423362,437649,2,1545,A6120,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,20,Slight
435718,435739,1,1816,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,47,Slight
420994,435169,1,1945,A6120,Wet/Damp,Darkness: Street lighting unknown,Raining without high winds,Car,Driver or rider,Male,20,Slight
430780,438592,2,2047,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,20,Slight
433532,425854,1,2210,M62,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Vehicle or pillion passenger,Female,36,Slight
428692,433187,2,2312,A58,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,15,Slight
428692,433187,2,2312,A58,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,43,Slight
431236,434803,2,1130,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,26,Slight
428813,433303,3,1300,A58,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,40,Slight
428813,433303,3,1300,A58,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,63,Slight
418071,442615,3,1040,A65,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,81,Serious
427569,434540,2,750,A65,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,42,Slight
421666,436128,5,1715,A6120,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,49,Slight
433053,434095,2,1015,B6159,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle0,Vehicle or pillion passenger,Female,81,Slight
427301,433634,2,2107,A647,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,24,Slight
427301,433634,2,2107,A647,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,33,Slight
427944,430316,2,2119,A6110,Dry,Darkness: Street lights present and lit,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,19,Slight
437020,433588,2,1442,A6120,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,77,Slight
426060,435592,3,1640,B6157,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,64,Slight
426060,435592,3,1640,B6157,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,62,Slight
426060,435592,3,1640,B6157,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,65,Slight
434385,435138,2,2313,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,37,Slight
440551,432016,1,815,B6137,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,20,Slight
421699,432953,2,1539,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycleCar,Pedestrian,Female,18,Slight
432870,444975,1,1550,A659,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc and underPedal cycle,Pedestrian,Female,57,Fatal
434388,427934,2,2050,A654,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,49,Slight
434388,427934,2,2050,A654,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,25,Slight
434388,427934,2,2050,A654,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,7,Slight
427485,437004,2,903,A660,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,26,Slight
426140,435591,2,1150,B6157,Dry,Daylight: Street lights present,Fine without high winds,Taxi/Private hire car,Driver or rider,Male,52,Slight
426140,435591,2,1150,B6157,Dry,Daylight: Street lights present,Fine without high winds,Taxi/Private hire car,Vehicle or pillion passenger,Male,31,Slight
426140,435591,2,1150,B6157,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,37,Slight
432665,435865,1,1920,A58,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,3,Slight
428267,434454,2,1910,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Male,60,Slight
431533,429883,2,1645,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,28,Slight
427322,437201,2,1711,A660,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Male,33,Slight
429254,433501,3,1605,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,27,Slight
430823,434111,1,1847,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cyclePedal cycle,Pedestrian,Male,24,Slight
428098,434518,2,450,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Male,41,Slight
439774,432432,2,1100,A63,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle over 500cc,Driver or rider,Male,62,Serious
439774,432432,2,1100,A63,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle over 500cc,Vehicle or pillion passenger,Female,55,Slight
434620,441227,2,1410,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,42,Slight
425228,437877,2,705,A6120,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,23,Slight
439381,432410,2,1702,A63,Dry,Darkness: Street lighting unknown,Fine without high winds,Motorcycle 12Motorcycle over 500cccc to Motorcycle over 500cc00cc,Driver or rider,Male,56,Serious
430869,435329,2,1709,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,34,Slight
430869,435329,2,1709,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,15,Slight
430869,435329,2,1709,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,25,Slight
436179,427756,2,1830,A639,Dry,Darkness: Street lighting unknown,Fine without high winds,Motorcycle over 500cc,Driver or rider,Male,37,Slight
436179,427756,2,1830,A639,Dry,Darkness: Street lighting unknown,Fine without high winds,Motorcycle over 500cc,Vehicle or pillion passenger,Female,35,Slight
427834,436300,1,1031,A660,Dry,Daylight: Street lights present,Fine without high winds,Taxi/Private hire car,Vehicle or pillion passenger,Male,63,Slight
429825,432963,1,1600,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,24,Slight
433190,433142,2,1645,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,42,Slight
433190,433142,2,1645,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,13,Slight
422801,437421,2,1650,A6120,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,20,Slight
428973,433603,2,835,A65,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,33,Slight
425621,428582,2,741,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,30,Slight
432937,426585,2,730,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Male,13,Serious
427614,433001,2,1550,B6154,Dry,Daylight: Street lights present,Fine without high winds,Taxi/Private hire car,Pedestrian,Male,13,Slight
432209,438093,2,1918,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,50,Slight
428849,440085,2,816,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,33,Slight
432040,426285,2,831,M62,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,51,Slight
432040,426285,2,831,M62,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,39,Slight
429387,434940,1,1300,A660,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,75,Slight
426946,432850,2,1641,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,38,Slight
429492,432910,2,1900,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,27,Slight
430071,433947,1,1910,A660,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,41,Slight
437512,431954,1,2230,U,Dry,Darkness: No street lighting,Fine without high winds,Car,Driver or rider,Male,18,Slight
437512,431954,1,2230,U,Dry,Darkness: No street lighting,Fine without high winds,Car,Vehicle or pillion passenger,Female,19,Slight
437512,431954,1,2230,U,Dry,Darkness: No street lighting,Fine without high winds,Car,Vehicle or pillion passenger,Male,18,Slight
437512,431954,1,2230,U,Dry,Darkness: No street lighting,Fine without high winds,Car,Vehicle or pillion passenger,Female,17,Slight
432460,433906,2,805,U,Dry,Daylight: Street lights present,Fine without high winds,Taxi/Private hire car,Driver or rider,Male,34,Slight
422251,443530,2,906,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc and under0,Driver or rider,Female,48,Slight
433645,425843,2,1020,M62,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycleCar,Driver or rider,Male,56,Slight
430865,434169,2,902,A61,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,51,Slight
421622,434072,2,1457,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,57,Slight
432381,434684,2,1624,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,29,Slight
432381,434684,2,1624,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,2,Slight
432381,434684,2,1624,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,1,Slight
432381,434684,2,1624,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,28,Slight
426831,437312,2,954,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,62,Slight
430955,435807,1,1652,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,4,Fatal
